ID,latitude,longitude,NAME,Review_num,Rating,Categories,Price
NrQAjvoj57Qcn2i90otmaw,34.045538,-118.264042,Café Fig,376,4,"Cafes, Breakfast & Brunch, New American",$$
Shctjzk4MbtCi9XAwLRsVA,34.04755553,-118.3442087,Curry in hurry,311,4.8,Indian,$$
P9Dt_kkU5BTe1v0tJ4KFNw,34.07642,-118.34909,Angelini Osteria,2168,4.2,"Italian, Wine Bars, Pizza",$$$
8Dle2edMxFcYbEwbTUc5rQ,34.10078,-118.29077,Ululani's Hawaiian Shave Ice ,132,4.7,"Shaved Ice, Hawaiian",$
LtQu-lT9Hpm_n_5LcXsdYA,34.07642,-118.30557,Sulga House of Beef Bone Soup,400,4.8,"Korean, Comfort Food, Soup",$$
ZLJvUD7fpVrCA6dLWacz5w,34.0314977,-118.2640295,Trap Tacos,5,4.6,"Tacos, Food Stands",
9OqeSaKmGjo2xhvcSI-Xog,34.07878,-118.36113,Badmaash - Fairfax,482,4.1,"Indian, Bars, New American",$$
b_A9p1UdTIaDee_6yf-tdg,34.07208684,-118.3605397,Pasta Corner,133,4.1,"Pasta Shops, Italian",$$
ikZRDDD89m54GEOgGfuFzA,34.09774,-118.32811,WILDBIRD,287,4.5,"Chicken Shop, Mexican, Salad",$$
6GTaESIP0r1oFunFqqevsw,34.08279,-118.32404,Cafe Gratitude,2356,4,"Vegan, Breakfast & Brunch, Cafes",$$
6FC3TYQqSJMQ2smh2BJhAg,34.06930381,-118.4058359,La ong,185,4.4,"Thai, Seafood, Noodles",
l4ydq6oYIaCWy5fLZl1OjQ,34.061453,-118.311803,All You Can Eat Sushi & BBQ,653,4,"Sushi Bars, Barbeque",$$
eFSyURx8qNHWpXoV_zCLbg,34.05728974,-118.3092635,Flour Fresh Cream Donut,84,4.8,"Donuts, Desserts, Sandwiches",
oF4Ka_u216vSReuTLi1uyg,33.988611,-118.3535349,Jerusalem Chicken,303,4.5,"Mediterranean, Middle Eastern, Halal",$$
tXWWGFaKQBggwOKMdOuCdA,34.03899596,-118.3095488,Sabor Nicaragüense Restaurant,157,4.7,"Latin American, Nicaraguan",$$
vkBGae3-5Xkp-pqLDRIM1g,34.065804,-118.383889,Lazy Daisy - Beverly Hills,307,3.5,"New American, Breakfast & Brunch, Cafes",$$
zjY4EkcLa4rwMLcDtLkmsw,34.0764581,-118.3530026,Next Door,80,4.4,"Mediterranean, Kosher, Cocktail Bars",$$$$
oGV5efg62_PKRJsVNJmtCQ,34.06194,-118.34573,Ariyoshi Sushi Cafe Izakaya,1254,4.1,"Sushi Bars, Asian Fusion, Japanese",$$
J_brGEHHikhvEUiVVwVCsg,34.03267445,-118.3585635,Tartine West Adams,113,3.9,"Bakeries, Cafes, Coffee & Tea",$$
q97MIGXESdhak-LhGKDl0Q,34.0843697,-118.2866364,Sqirl,2326,3.9,"New American, Salad",$$
xb9-MjRrzDfZRTC2rNvMsw,34.02510654,-118.3939679,CAVA,447,4,"Mediterranean, Salad",$$
iqjA5r6w_bFB2R4hseqhhQ,34.04746283,-118.293926,Dino's Chicken and Burgers,2321,4.2,"Burgers, Mexican, Sandwiches",$$
xn6lugKGG0j8fIqw9rteAA,34.06036248,-118.2577901,The Window,4,3.5,Asian Fusion,
VqG_rccDoUXreiaHH0DEUA,34.0465306,-118.2506799,Guisados DTLA,2111,4.3,Mexican,$
9d-yj1lHBwdSCPq2CbJ58A,34.09106064,-118.3382263,Soregashi,161,4.5,"Japanese, Diners, Sushi Bars",$$$
iUaBD2m57Y1tgf_E_NtlmA,34.033339,-118.44215,Mori Nozomi,9,5,Sushi Bars,
Ej_DlP71nuUWyf8eGLab2A,34.0981988,-118.3446639,College Boy Cheesesteaks,60,4.1,"Cheesesteaks, Food Trucks",$$
ieKcxY-IptaHIwxxAq5cMA,34.06743987,-118.3838498,Prospect Gourmand,926,4.4,"Breakfast & Brunch, New American, Cocktail Bars",$$
qDmJaJjLtjcB4Evd-VCbNA,34.02909411,-118.4117111,Simpang Asia,2191,4.2,"Indonesian, Malaysian, Halal",$$
d09ros9QhLRs9EgWbkkvvg,34.0359554,-118.2920263,Caveman Kitchen,645,4.1,"Latin American, Burgers, Peruvian",$$
95Lnd5KJcOJJVrLDLYrDjg,34.067758,-118.398921,The Terrace,208,3.9,"New American, Modern European",$$$$
W-znmhcbAFwoDtqLCmc9JA,34.04712,-118.25708,Le Grand,1502,4.1,"New American, Breakfast & Brunch, Cocktail Bars",$$
hFn27QdC78liB2Jak_qWDg,34.047587,-118.256782,Inka Wasi,74,4.3,"Latin American, Peruvian",$$
QGWk082jQPTOnMJHF9IPYg,34.04727,-118.2348098,Father’s Office,159,3.7,Gastropubs,$$
iSZpZgVnASwEmlq0DORY2A,34.04998894,-118.2400937,Daikokuya,9550,4.1,"Ramen, Noodles",$$
FwbZVfx2EBQ7aS090V6dzA,34.09780331,-118.3259892,Fabiolus Cucina,1037,3.9,Italian,$$
aScRMC73mg2mCFRgzrC_mQ,34.083344,-118.313718,Nugtown,42,4.9,"Food Stands, Chicken Shop, Soul Food",
QLXO-aOTh06CaA8_E9wt2w,34.09405094,-118.3443644,Otus Thai Kitchen & Coffee,718,4.4,"Thai, Coffee & Tea, Gluten-Free",$$
rATll-xwVa_NYlCBB0UaxA,34.09103,-118.30762,NY Crust Pizza,234,3.5,"Pizza, Chicken Wings, Hawaiian",$
eOJKjZemB_NfuKZTWFmjSQ,34.04106,-118.267098,33 Taps-DTLA,39,3.9,"Sports Bars, Breakfast & Brunch, Gastropubs",
IPb017U65V56piqOE1T12g,34.08478636,-118.2870825,Metztli Taqueria,15,4.9,"Tacos, New Mexican Cuisine",
A6LDWuEICzbyxfzN6nFuhg,34.0528,-118.3126,HONG YEON LLC,34,3.5,Chinese,
AxPJlSxkCJVJk3sSTL_8OA,34.05972,-118.23702,Philippe the Original,7160,4,"Sandwiches, Breakfast & Brunch, American",$$
YpM5qRwt8uwC77WNZtGIfA,34.0736322,-118.3237649,Muraya,171,4,"Japanese, Sushi Bars",$$
K1Q7DsCpFfPsJRRr4aOFoQ,34.07648921,-118.3090974,LA Yimone,39,4.3,Korean,$
vR2LjJP3beB56AuPGSBSJw,34.06372,-118.36446,KazuNori | Mid-Wilshire,331,4.3,"Sushi Bars, Japanese",$$
et-BaxAfGLpTufqfimbPUg,34.06309,-118.29754,Mountain Cafe,281,4.3,"Korean, Soup",$$
3DtzmA0QbgU1vztjLbyDtA,34.09175734,-118.2830473,Marco Polo Trattoria,132,4.1,"Bars, Italian, Breakfast & Brunch",
peYvHy00ndX-sPdCxnAWXw,34.13826105,-118.3528528,Guy Fieri's Flavortown Kitchen,6,3.8,"Food Delivery Services, Burgers, Chicken Wings",
1W3uI86Vj6Qw0zNWTl9R8g,34.069008,-118.405871,Jon & Vinny's  - Beverly Hills,186,3,"Pizza, Italian",
Mbads1i1CxrXH8UjoZ4WyQ,34.046655,-118.25103,White Elephant,182,4.5,Thai,$$
gtBp48afpJePQgIy15GsrQ,34.0838025,-118.3480326,Roots Indian Bistro,377,4.8,"Indian, Vegan, Halal",$$
clJmJd_tbaK34j1CN-9MYQ,34.0613398,-118.3113545,Korea Town Pizza,548,4.2,"Pizza, Bars, Burgers",$$
1rD2vc1-VR0Wy42DG7ZfJg,34.07363409,-118.36165,Netflix Bites,163,3.2,American,$$$
GLSKTOOmEvAUVVPfDnYygw,34.0037102,-118.3323631,Wah Gwaan Jamaican Kitchen & Bar,123,4.1,"Caribbean, Bars",$$
VV6WFxK9V9j_p0UVwfdyhQ,34.05407,-118.32042,HAN JAN IZAKAYA,6,4.3,"Korean, Izakaya",
KN4dbEU1TFbRhehvi_xV0g,34.03871165,-118.2642529,Cow Cafe,193,4.5,"Cafes, Mediterranean",$$
pcUZ0uzsBUIHPoiEhwMBIA,34.05536,-118.24879,San Laurel,236,4.2,"Spanish, Breakfast & Brunch, Cocktail Bars",$$$$
EcR74rkTNDexQfPbf6Dj3g,34.13893235,-118.3542343,Three Broomsticks at Universal Studios Hollywood,1079,4,British,$$
Bq6I52mOTyC2iDHU2rh_5w,34.06251215,-118.3488146,El Cartel,638,4.1,Mexican,$
BDRVlHnK4l0T0ANb7M-Eqg,34.07023951,-118.2504484,Guisados,2464,4.4,Mexican,$$
PWKG8FkZHNchXS7yP2RUYA,34.03582,-118.23566,Bike Shed Moto Co - Los Angeles,414,4.6,"Bars, Modern European, Breakfast & Brunch",$$
6Dd4kTDiikEB3wQp___0fA,34.0327911,-118.3417282,Taqueria Los Anaya,1506,4.4,Mexican,$$
0stUvaDK5l0bW7tGb7_hgQ,34.06737,-118.30892,Fei Xiang Gong,159,4.5,"Kebab, Chinese, Korean",$$
gp4dXraq09Bv-v19Dn0k9w,34.09104583,-118.3532488,Moderno Cocina,52,4.7,"Mexican, Breakfast & Brunch",
vPL697H_kC4p_PRFzXCR_w,34.05399,-118.27069,Dogs Chicks,159,4.4,"Chicken Shop, Hot Dogs, Halal",$$
nHsaaywPIecjjX87V-wT2g,34.13616107,-118.3546099,VIVO Italian Kitchen,525,3.8,"Italian, Pizza",$$
VCu2IcNLXBi3hK5nNQzr1g,34.04081304,-118.2671501,Lucky Mizu,67,3.5,"Japanese, Hot Pot, Sushi Bars",$$$$
ObzVtIRkNeoF2yBqGBWywg,34.10409779,-118.2917368,Pinky’s,63,3.9,"Cocktail Bars, Tacos",
LlaXbuPQBsRXjZFEx5Wkjw,34.10906,-118.3697,Pace,1284,4.1,"Italian, Pizza, Cocktail Bars",$$$
iYLyVP1uRs56wZ3FK_lCdw,34.1028276,-118.2872571,The Guest House,398,4.1,"Cocktail Bars, New American",$$
yQUQ4qjaqTW82Kli3I8d7w,34.05957805,-118.3445881,Del Mar Ostioneria,76,4.7,"Seafood, Food Trucks, Mexican",$$
osx53rqjXe6l9f5FJraVZw,34.10576,-118.34209,Yamashiro Hollywood,5821,3.6,"Japanese, Asian Fusion, New American",$$$
rfVUBEy2i9aHsKjsJbqZwA,34.058763,-118.419009,Haidilao Hot Pot Century City,1277,4.6,Hot Pot,
CBnXC267v0gjZVKWVWaNOA,34.05755,-118.29386,Gamsung Pocha,22,4.3,"Korean, Pubs",
DoyIC0ElqglrlHBKDxXOwg,34.08370683,-118.3478443,Sugar Taco,1109,4.3,"Vegan, Mexican, Vegetarian",$$
qJ6dSJVNUFmTAUc2NREQDQ,34.05536,-118.24879,Agua Viva,227,4.1,"Latin American, Asian Fusion",$$$
ARo_sYMfsHdwMLvOtCVTiA,34.072994,-118.372644,Charred - A Steak Bistro,0,0,"Steakhouses, Food Delivery Services",
TcbgGfKA5p1615ty_QYyFg,34.01475364,-118.2787749,Detroit Pizza Depot,82,4.5,Pizza,
anXcMj3V0-b5sapTI2UAlg,34.06901275,-118.4059272,Dà Lat Rose,10,5,"Vietnamese, Asian Fusion",$$$$
kS3w9vLo45W4EnjnatzlZA,34.07611011,-118.3060509,Royal Lobster LA,104,4.8,"Sandwiches, Seafood, Salad",$$
VqatIMkoea_OMvHaD2PwOw,34.063779,-118.297282,KazuNori: The Original Hand Roll Bar,164,4.5,"Sushi Bars, Japanese",$$
llKP5-ZAG8I-RVbKrSatQQ,34.0981492,-118.3501071,Chibiscus Asian Cafe,1195,4.3,"Asian Fusion, Ramen",$$
mBFfywP-YDqYzYPKbyArtQ,34.0717922,-118.2215203,Arroz & Fun,54,4.6,"Breakfast & Brunch, Coffee & Tea",
jaNacyO8EzjJwE4uI8JWKw,34.09373,-118.37785,Poké Bar,481,4.3,"Hawaiian, Poke, Fast Food",$$
IzRINfSLBr6k_dq1e2WNew,34.05241,-118.30071,Guelaguetza Restaurante,2919,3.9,Mexican,$$
#NAME?,34.10101879,-118.3416849,Shirley Brasserie,30,3.9,"French, Wine Bars, Brasseries",
IMoMSsC3oDqcNZCQXyo8iQ,34.063071,-118.306414,Concerto,1440,3.9,"Italian, Cocktail Bars, Korean",$$
hYdsRq3Lb_M3_DTiCO2Rsw,34.0409531,-118.2674632,Qué Bárbaro,74,4,"Latin American, Seafood, Cocktail Bars",
eSHhwSinX6d8IVAU3b7ugQ,34.07478,-118.30934,Jin Ju,53,4.9,"Korean, Barbeque, Soup",
mfRAMQGOdQk_v1CmjXq3Eg,34.08980116,-118.3928111,Soho House West Hollywood,429,4.3,"Middle Eastern, Cocktail Bars, Venues & Event Spaces",$$$
qX4i4xyc-8Im4PLpJX-L8g,34.03270332,-118.3599843,Alta West Adams,796,3.7,"Soul Food, Comfort Food, New American",$$
hqR-2X38R1Xl-8Jh_G3WNQ,34.06938,-118.374857,LA Paella,769,4.2,"Spanish, Tapas Bars, Wine Bars",$$
zpRUmBT4lOpyAD_TUNrv3A,34.06338,-118.30956,K Pasa,0,0,"Tacos, Breakfast & Brunch, Ramen",
DJWMXLbhweA65pAg0-6ZVQ,34.08332,-118.32738,My Crab House,198,4.5,"Seafood, Cajun/Creole",$$
szcrp3Yhq6LvblvN7aK39A,34.10047,-118.29124,Kismet Rotisserie,187,3.8,"Mediterranean, Salad, Chicken Shop",$$
eC6LKNPIDWHFj4KgDZgpJQ,34.09988893,-118.3269173,Uncle Johnny's Burgers,101,4.8,"Food Stands, Burgers, Sandwiches",$$
_NcaStIsQPpn09Daq9U9EQ,34.10465187,-118.3190495,Renaissance,33,4.3,New American,$$
UUL3cdDeCA0gZIa8lBO1zg,34.04558,-118.2357,LA Cha Cha Chá,752,3.8,"Mexican, Cocktail Bars",$$$
adrzBN4C3jpoCAzJX-xscw,34.09859534,-118.3061556,Pa Ord Noodle,1769,4.3,"Thai, Noodles",$$
6keXTWRER7WbgP80Uf1IZw,34.041153,-118.34761,3 Sister's Bbq & Sandwich,1,5,"Barbeque, Sandwiches",$
gEZzvxvK0VtlTXQKelsSxw,34.098385,-118.329773,Waku Waku Sakebar,174,4.3,"Sushi Bars, Ramen",$$
XpXcEP7JRIQZpDDnsXy2gA,34.08755,-118.34291,Tartine Sycamore,218,4.1,"Bakeries, Coffee & Tea, Breakfast & Brunch",$$
WWO9yTCFy2c7GbnCN85S5w,34.02192237,-118.3965615,33 Taps - Culver City,103,4.2,"Sports Bars, Burgers, Vegan",
ITNAxP_RUZ_FCPFNt7pjmw,34.01562331,-118.3347559,Earle's On Crenshaw,778,4.6,"Hot Dogs, Burgers, Vegan",$$
hnTTd5XfwSoj7gI7Bl7r9A,34.05273,-118.24769,Hill Street Bar & Restaurant,256,4.6,"New American, Burgers, Cocktail Bars",$$
Baqs3SIHR60lXxXAFkjTDg,34.08219,-118.34429,Bludso's BBQ,3113,4.1,"Barbeque, American, Cocktail Bars",$$
F64dimaPmt7_imQ4s2yGow,34.061477,-118.299902,Gogobop Korean Rice Bar,371,4.5,"Asian Fusion, Korean",$$
agrcKO_vfJpZywI8B8EcjA,34.04085,-118.26763,Level 8,56,3.2,"Venues & Event Spaces, Bars, American",
_pPmhpsM6xvgA6z17BIqWQ,34.060228,-118.29125,Tangtastic,110,4.7,"Desserts, Cafes",$
p0sW66vtBj6OLG4QEMRpgw,34.03218,-118.36887,Bee Taqueria,214,4.3,Tacos,$$
Wrzpnwo2m-K6xoDGdP9NFw,34.07032693,-118.4050468,Lorenzo California,100,4.6,"Italian, Sandwiches",$$
CMp0w5cySb4n4XxgmoFdZQ,34.0669,-118.37592,Capital Seafood Beverly Hills,395,4.1,"Dim Sum, Cantonese, Seafood",$$
zRzAOEj6TZEdJMsZk9HDGg,34.0636318,-118.3107274,Daedo Sikdang,373,4.1,"Korean, Bars, Steakhouses",
sQAYaR_k9R96upMaGfPexA,34.04753435,-118.3450106,Auntie Beulah's Biscuits & Chicken,36,4.1,"Breakfast & Brunch, Soul Food, Chicken Shop",
Tvt7aB3HEjh1yEipediiAQ,34.049976,-118.249361,Fabby’s Sandwicherie,9,4.6,"Sandwiches, Bars",
I0Z8r5SGmklK3mqzbcHrUw,34.091276,-118.345562,Breakfast Republic,451,4,Breakfast & Brunch,$$
diid88kbY0ox_r_3jc6fBA,34.06694264,-118.2921769,LA Tofu House,216,4.3,Korean,$$
93Svns_JtCP3__wxlcSsbg,34.042005,-118.263016,Prank,1018,4.1,"Cocktail Bars, American, Breakfast & Brunch",$$
0z23Jk7U_MpvtqKINPL2fA,34.02829238,-118.2752082,Dirt Dog,2778,4.4,"Hot Dogs, Beer Bar",$$
Cbi-gvzS75V2xef4xcwnxQ,34.057512,-118.415813,Lumière Brasserie,104,4.3,French,$$$$
aQFguaddjBna3ZIBsxjeeA,34.07263781,-118.3718338,Joan's on Third,2576,4,"Breakfast & Brunch, Cafes",$$
9RAX9V0NP_K4ldYL5U0BIw,34.04705,-118.26051,Gaslighter Social Club,5,4,"Breakfast & Brunch, Coffee & Tea, New American",
KtEMG1Aln3vQzte92QJxlw,34.06232132,-118.340899,Genwa Korean BBQ Mid Wilshire,3075,4.4,"Korean, Barbeque, Seafood",$$$
WnEQZDZ86ozJjnAkw8tYRQ,34.04943145,-118.2397765,Chinchikurin - Little Tokyo,1019,4.1,Japanese,$$
2xV4XhGKLJm-nsdKesd0IA,34.04517,-118.266675,Corteza At Sendero,37,4.3,"Latin American, Cocktail Bars",
pbalg1VNA8JMVt9kIiATUA,34.095141,-118.374456,Katana,2187,4,"Sushi Bars, Japanese, Asian Fusion",$$$
2cNmmr9yzdnNPppwExt9SQ,34.059609,-118.419437,Eataly Los Angeles,2705,3.5,"Specialty Food, Italian, Food Court",$$
cxU5blDB5nnZIkn4amrf5A,34.066669,-118.260819,Grá,261,4.3,"Pizza, Salad, Wine Bars",
uX9dy7icJmyjJzhFn6UVKg,34.09570876,-118.3293905,Ileishome,6,4.5,"African, Venues & Event Spaces, Cooking Classes",
IWz4TSt8L8dU8r40JrQkkw,34.063182,-118.298594,Chiang Express,6,5,"Chinese, Food Court",
u7ypl6hdzogGfscw0Kdy4w,34.020695,-118.402863,Fire My Pasta,15,4.8,Italian,
9hLOCB7W19YAb9EyS108Lw,34.073623,-118.361649,The Bar at Short Stories Hotel,112,4.6,"Cocktail Bars, Breakfast & Brunch, Tapas/Small Plates",$$$
dWQHeuiZ7E1aiBdWwldqqA,34.10095986,-118.3245159,Little Daneny,5,5,"Cafes, Coffee & Tea",
quDRbtVyZHsvVeEMe0K6zw,34.07308981,-118.3760279,Manpuku Japanese BBQ Dining - West Hollywood,183,4.5,"Japanese, Barbeque",$$$$
j9CgbymJkQ08JUlNqxsjbw,34.06363674,-118.2327336,Mae Ting's Coconut Cakes,168,4.7,"Desserts, Thai",$
oYYpoSYMdZVodkOJcDGX6w,34.0761,-118.28661,Mala City Dry Pot Hot Pot,7,4.1,Chinese,
Fc76lQREjE0mn3VK9rZ6QQ,34.07560349,-118.323288,Go Get Em Tiger,735,3.9,"Coffee & Tea, Breakfast & Brunch, Sandwiches",$$
gWM5n5Tyo5h74t-_lp1WUA,34.069295,-118.307192,Zzamong,1412,4.2,"Korean, Chinese, Noodles",$$
RrqZgfxIKRi6_s6lXaYVzQ,34.095947,-118.371902,Carney's Sunset Strip,919,4.1,"Burgers, Hot Dogs, Sandwiches",$
Fcxm2Wnz8lLDi6doGcAMTw,34.0782765,-118.2614713,Taix French Restaurant,922,3.9,French,$$$
ly7L13OVHcSOm1JSuFwKwg,34.0976461,-118.3529173,Electric Owl,549,4.2,"Cocktail Bars, American, Steakhouses",$$
mQI7zUBN3T5s6bF8xA1eMw,34.06365,-118.30882,All'Antico Vinaio,0,0,"Italian, Sandwiches",
8-eoGoVLw9YFhUdCC1ZXig,34.032164,-118.341562,La Prime Caffe 2,158,4.8,"Breakfast & Brunch, Coffee & Tea, American",$$
HvDYCHDpgBy3CmzRD6gcMg,34.0533378,-118.3089351,Ktown Pho,973,4.5,"Vietnamese, Soup, Salad",$$
XRbyfQZ7nWwJCOjRC8EW-g,34.09821902,-118.274832,Ô Banh Mi,140,4.1,"Vietnamese, Sandwiches",$
P7S8klSRcucx_6xoLC7Eqw,34.09049,-118.31391,Bbq Rice,249,4.8,"Korean, Barbeque",$$
k3FoWaRlEY7pnoPWpTg6cA,34.05135727,-118.2796173,The Famous Double Eagle,2,5,New American,
n3ZoyeI0jv0Mpkh92Dxu8Q,34.04855,-118.24806,Pi La,135,4.6,Pizza,$$
zD0Y5_YfUNWhoX315Wc-og,34.08900061,-118.3421755,Mizlala Sycamore,130,4.2,"Middle Eastern, Falafel, Vegetarian",$$
EuatFAE68mlMZWbuPhoXTQ,34.05646,-118.23775,Taste of Mexico,1,5,Mexican,
h4GJPK3TfnAW9iVu5qejmQ,33.98872,-118.33556,Slauson Street Food,1,5,Food Stands,
hGlDWVo8uqxksFSwWC3AZA,33.98105681,-118.4413966,UOVO | Marina del Rey,649,4.3,"Italian, Noodles",$$
4q7J4ofefwCxuV25znK2NA,34.07356959,-118.3768067,H&H Brazilian Steakhouse Beverly Hills,206,4.4,"Brazilian, Venues & Event Spaces, Halal",
34EtzYXSKlbAWY8aLZD2kg,34.06214799,-118.3130919,Boolieya,78,4.4,"Korean, Bars, Asian Fusion",$$
0kXAJeO1rL4zxa8sa7zL3g,34.05844,-118.3087,Iki Ramen,797,4.6,"Ramen, Izakaya, Sushi Bars",$$
y148iaa36UlRwyOc1-ZasA,34.046986,-118.255475,Ristorante Per L’Ora,100,4.1,"Italian, Venues & Event Spaces, Cocktail Bars",$$$
BEJU1_EDtayPPmDXlUIknw,34.05396,-118.35523,Sonoratown,224,4.5,Mexican,
EgBofl7WDKRpnWcUjStZ1Q,34.055492,-118.309541,Pho gogo,93,4.5,Asian Fusion,$$
CFYfXWh4v5X4B1TEBgdImA,34.08217,-118.30929,Fry or Die LA,5,4,"Chicken Wings, Fast Food",
1u9ZlJF5txRS1KSQ6r8-RA,34.061319,-118.30627,Izakaya Mi Young,102,4,"Sushi Bars, Izakaya",
zsvUvn-hQQu_HlVH6yueNA,34.1297362,-118.3458695,Mary Ann's Gumbo House,12,4.5,"Cajun/Creole, Food Delivery Services, Seafood",
D4Te-IVE3xw5l02OAKNIjA,34.09091576,-118.3532297,Las Perlas,66,4.2,"Cocktail Bars, Tacos, Music Venues",
RbFfDAJtXKaQevhuWahhwg,33.98715,-118.396452,This Sista Can Cook,20,4.8,"Cajun/Creole, Soul Food, Barbeque",
Mkig5cp3dXtM0ehM4F7z2Q,34.0770971,-118.2642924,Levant Bistro + Bake Shop,185,4.7,"Gluten-Free, Mediterranean, Lebanese",$$
jnCHJTX5dylDE_gxfAODEQ,34.0368877,-118.278197,Thaister,20,4.3,Thai,
J_EbbYl1MfLim9gTxWKxAA,34.10081092,-118.3264639,The Breakfast Club LA,491,3.7,"Breakfast & Brunch, Cocktail Bars, Sandwiches",$$
xYdqVZtjXPv6M5Gd5pTQIQ,34.08407,-118.38491,Tom Tom,1018,3.7,"New American, Wine Bars, Cocktail Bars",$$$
eN9OB5t-bz1-XIVWV9Z5XQ,34.09961481,-118.3312171,Mama's Kitchen,451,3.3,"New American, Breakfast & Brunch, Cocktail Bars",$$
bJeMe365G76fcnFqBHxppg,34.06606,-118.23763,Full Moon House,525,3.9,"Chinese, Seafood",$$
zRzmTeTnjf7Gm4WQzqd1xQ,34.10207326,-118.3244556,Totoyama Sushi & Ramen,576,3.9,"Sushi Bars, Ramen, Beer Bar",$$
JFc9t0vL5n2bMLvTwcWGOQ,34.08879,-118.27684,Fat Dragon,291,3.8,"Chinese, Noodles, Coffee & Tea",$$
xJT5BdpKUyfenwWqtnoAww,34.07491857,-118.308903,Biergarten,884,3.8,"Asian Fusion, Korean, Sports Bars",$$
drRIEHxmi6KtgXT4pUsLzQ,34.0524316,-118.2920432,Hodori Restaurant,1168,3.2,"Korean, Comfort Food, Soup",$$
Ke3WFbRKFHOW7Ity6vO0jQ,34.04314,-118.26371,Sonoritas Prime Tacos,316,4,Mexican,$$
MKzpvCubZUrS3WKa9NIgdQ,34.072889,-118.3745502,n10 Los Angeles,349,4,"Italian, Bars",$$$
D3VUJE1Ye4qFWiypiavtOw,34.1548299,-118.34559,MA'S Italian Kitchen,1332,4.6,"Italian, Pizza, Pasta Shops",$$
3dmkjDqnsp__V5kxsq6rOA,34.009861,-118.3390427,Post & Beam,1215,3.8,"Southern, New American, Breakfast & Brunch",$$
u2ifgpjzrWINDKNJ34h-1g,34.04729413,-118.2703979,Fleur Café,238,4.7,"Coffee & Tea, Cafes, Breakfast & Brunch",$$
aRgTX91mXajFmQD9qLKJ8w,34.06186,-118.30848,Here Fishy Fishy,542,4.5,"Japanese, Sushi Bars",$$$
IUm-XR_PcbHIARMv8HH0Zg,34.0438777,-118.2578333,Good Clean Fun,118,4.6,"Wine Bars, Beer, Wine & Spirits, Italian",$$
#NAME?,34.10024747,-118.3292788,Status Hollywood,28,4.2,"Seafood, Caribbean",
8efc5mYSXUk-GONWr1IScQ,34.10216,-118.30567,Crispy Pork Gang,973,2.8,"Thai, Seafood, Pan Asian",$$
beA_DlDpij8O9xK2B-NjEA,34.03518711,-118.2559254,Mex Peru Gipsy,1726,4.8,"Mexican, Peruvian, Seafood",$$
pJY819VzJToUHVWo-zc4jQ,34.0449715,-118.2573895,Tokyo Fried Chicken,55,4.5,"Chicken Shop, Japanese",
GVzvOXlWT2abJe-vCMkrRg,34.0408,-118.26471,Muffin Can Stop Us,22,4.5,"Breakfast & Brunch, Coffee & Tea, New American",
eOE6OQX0P87jALUycKvR_w,34.10139,-118.33777,Bollywood Grill,190,4.4,Indian,$$
I8EMnlUoqoJYzq0RPDuUDQ,34.039753,-118.304004,Blue Elephant Café,132,4.4,"Cafes, Breakfast & Brunch, Juice Bars & Smoothies",$$
5SVj7kpiXxCEnkzL_8wA1g,34.05049,-118.24406,Redbird,1891,4.1,"Cocktail Bars, New American",$$$
qpZCi8oVqxOA_YSIaCaMnw,34.0255178,-118.2775239,Northern Cafe,397,3.8,"Noodles, Chinese",$$
3NNz-pVT_auFKzqt45D2ZA,34.07888,-118.30937,Western Doma Noodles,661,4.3,"Korean, Noodles",$$
5zYBoDGqO__fe5TYs6JapA,34.061114,-118.240917,New Kamara Restaurant,94,4.4,"Chinese, Cambodian",$$
shSWfUgyJI3YG73tJfND2Q,34.09020724,-118.3496925,Dumpling Monster - West Hollywood,223,3.7,"Taiwanese, Dim Sum",$$
Bzux14VeAPzlNTjc9dS7NQ,34.08902,-118.26905,L & E Oyster Bar,732,3.9,Seafood,$$$
TmuztHuzFydP4L6BxBkNXA,34.05761,-118.36165,Qi Steam Kitchen,193,4.1,"Dim Sum, Asian Fusion",$$
borw1LsTQAwaCIoNoa35bw,34.06355,-118.28741,Oh My Crab,392,3.8,"Seafood, Cajun/Creole, Chicken Wings",$$
AWQELVqEeeCbstdp8PUVYg,34.062044,-118.3146891,The Ppong,266,4.2,"Korean, Chinese, Soup",$$
Zof4QDg2sJe3kle1cP9I9g,34.023497,-118.3934733,Carasau,550,4.4,Sardinian,$$
tcZMtDczkhU5Z2fQBGQfUQ,34.03268,-118.35315,Red Rooster Bakery Cafe,20,4.1,"Bakeries, Cafes",
EyXDYrpJQJYB5e7mQlTqOg,34.04751585,-118.2606971,Wildbird,11,4,Chicken Shop,
#NAME?,34.102064,-118.305947,Thai Central Cuisine,73,4.7,"Thai, Noodles, Soup",
SBK1Vu9rrAmy4ypY8XmX1g,34.03445789,-118.2404646,Pane Bianco DTLA,52,4.4,"Pizza, Sandwiches",
4WxdnpUFTCr8XU_8lPpX8w,34.101861,-118.3240923,Shake Shack 6201 Hollywood - Hollywood & Gower,853,3.4,"Burgers, Fast Food",$$
EzxmUkyChkL3d3SLzsGeSA,34.0306834,-118.3995308,Lumpia Ladies of Los Angeles,4,5,"Filipino, Food Delivery Services",$$
H4ew518bqV4ew61g-brTrQ,34.0739493,-118.2516046,Button Mash,701,4.1,"Asian Fusion, Bars, Arcades",$$
