OID_,GEOID_CT2010,MEAN_ADI_NATRANK,MEDIAN_ADI_NATRANK,MEAN_ADI_STATERNK,MEDIAN_ADI_STATERNK,Shape_Length,Shape_Area,GEOID_CT2010_txt
1814,6037216900.000000000000000,5.000000000000000,4.000000000000000,2.400000000000000,2.000000000000000,0.044330189184011,0.000106873303615,06037216900
1815,6037217001.000000000000000,3.333333333333333,2.000000000000000,1.666666666666667,1.000000000000000,0.032280148670743,0.000053560966543,06037217001
1816,6037217002.000000000000000,5.000000000000000,5.000000000000000,2.000000000000000,2.000000000000000,0.034614176183206,0.000075313608515,06037217002
1817,6037217100.000000000000000,5.600000000000000,5.000000000000000,2.200000000000000,2.000000000000000,0.039077357604688,0.000087664258272,06037217100
1818,6037217200.000000000000000,7.000000000000000,4.500000000000000,2.750000000000000,2.000000000000000,0.046806529146913,0.000089737661640,06037217200
1819,6037218110.000000000000000,8.000000000000000,8.000000000000000,3.500000000000000,3.500000000000000,0.039259155660305,0.000058444141427,06037218110
1820,6037218120.000000000000000,11.000000000000000,10.000000000000000,4.000000000000000,4.000000000000000,0.026356866328122,0.000043467464982,06037218120
1821,6037218210.000000000000000,18.666666666666668,17.000000000000000,5.666666666666667,5.000000000000000,0.026556754877619,0.000037928456911,06037218210
1822,6037218220.000000000000000,10.666666666666666,14.000000000000000,3.666666666666667,5.000000000000000,0.036318178924262,0.000065685441168,06037218220
1823,6037218300.000000000000000,12.800000000000001,12.000000000000000,4.200000000000000,4.000000000000000,0.054001548218372,0.000087947606984,06037218300
1824,6037218400.000000000000000,16.000000000000000,16.500000000000000,5.000000000000000,5.000000000000000,0.038159942123637,0.000064107695324,06037218400
1825,6037218500.000000000000000,15.500000000000000,15.500000000000000,5.000000000000000,5.000000000000000,0.034058672369701,0.000051083815049,06037218500
1826,6037218600.000000000000000,17.333333333333332,16.000000000000000,5.333333333333333,5.000000000000000,0.027746510301156,0.000042040523212,06037218600
1827,6037218701.000000000000000,10.000000000000000,10.000000000000000,3.500000000000000,3.500000000000000,0.033451541936425,0.000053685755759,06037218701
1828,6037218702.000000000000000,25.000000000000000,25.000000000000000,6.500000000000000,6.500000000000000,0.032373446978445,0.000035111678130,06037218702
1829,6037218800.000000000000000,12.000000000000000,12.000000000000000,4.500000000000000,4.500000000000000,0.028133179294694,0.000040187737899,06037218800
1830,6037218900.000000000000000,22.000000000000000,26.000000000000000,6.000000000000000,7.000000000000000,0.035573471857187,0.000068667197994,06037218900
